Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,745
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,45
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,250
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,135
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,260
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,160
M4W,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,3885
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,445
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,335
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,735
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,855
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,750
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,120
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,55
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,40
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,440
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,100
M4W,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M4X,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,2295
M4X,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,715
M4X,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,1410
M4X,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,175
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,4315
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,200
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,235
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,440
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,485
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,785
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,200
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,560
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,705
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,280
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,415
M4X,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,4045
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,400
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,405
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,345
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,500
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,905
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,190
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,165
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,190
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,690
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,225
M4X,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,25
M4Y,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,2295
M4Y,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,900
M4Y,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,1235
M4Y,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,160
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,8150
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,330
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,815
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,1065
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,1255
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1650
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,375
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,805
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,690
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,470
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,690
M4Y,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,6235
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,530
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,670
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,995
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,1100
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1205
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,255
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,230
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,205
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,740
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,285
M4Y,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M5A,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,4090
M5A,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,1535
M5A,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,2330
M5A,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,225
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,7565
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,335
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,685
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,880
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,1225
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1340
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,325
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,685
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,1085
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,365
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,635
M5A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,6220
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,590
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,665
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,900
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,1040
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1230
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,210
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,145
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,340
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,810
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,270
M5A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,20
M5B,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,1130
M5B,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,340
M5B,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,710
M5B,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,70
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,2560
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,80
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,175
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,285
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,385
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,545
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,110
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,335
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,250
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,170
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,205
M5B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,25
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,2085
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,140
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,155
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,295
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,365
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,550
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,95
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,70
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,90
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,270
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,45
M5B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M5C,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,170
M5C,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,80
M5C,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,65
M5C,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,25
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,540
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,0
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,0
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,35
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,130
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,175
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,25
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,40
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,30
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,10
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,70
M5C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,610
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,50
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,60
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,60
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,120
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,170
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,10
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,50
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,10
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,45
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,35
M5C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5E,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,180
M5E,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,100
M5E,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,80
M5E,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,0
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1215
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,30
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,45
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,110
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,260
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,375
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,15
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,105
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,115
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,70
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,95
M5E,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1240
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,70
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,90
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,175
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,305
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,275
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,20
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,55
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,45
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,130
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,65
M5E,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M5G,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,615
M5G,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,240
M5G,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,335
M5G,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,45
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1420
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,25
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,30
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,100
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,185
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,330
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,90
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,135
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,80
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,300
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,145
M5G,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1355
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,40
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,55
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,155
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,305
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,250
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,105
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,0
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,15
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,355
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,70
M5G,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5H,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,50
M5H,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,15
M5H,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,35
M5H,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,0
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,125
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,0
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,0
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,15
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,35
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,25
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,10
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,10
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,0
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,20
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,0
M5H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,90
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,10
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,0
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,0
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,10
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,40
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,0
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,0
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,0
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,10
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,20
M5H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5J,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,420
M5J,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,120
M5J,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,270
M5J,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,30
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1875
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,30
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,75
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,105
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,350
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,570
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,45
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,255
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,155
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,110
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,185
M5J,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1755
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,140
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,135
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,280
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,320
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,500
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,50
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,20
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,45
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,190
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,65
M5J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M5M,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,2390
M5M,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,550
M5M,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,1730
M5M,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,110
