Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
Ontario,Chinese - Single responses,,,,,,,443690
Ontario,Chinese - Multiple responses,,,,,,,74860
Ontario,Ukrainian - Total responses,,,,,,,290920
Ontario,Ukrainian - Single responses,,,,,,,90060
Ontario,Ukrainian - Multiple responses,,,,,,,200860
Ontario,North American Indian - Total responses,,,,,,,248940
Ontario,North American Indian - Single responses,,,,,,,80065
Ontario,North American Indian - Multiple responses,,,,,,,168870
Ontario,Dutch (Netherlands) - Total responses,,,,,,,436035
Ontario,Dutch (Netherlands) - Single responses,,,,,,,169130
Ontario,Dutch (Netherlands) - Multiple responses,,,,,,,266900
Ontario,Polish - Total responses,,,,,,,386055
Ontario,Polish - Single responses,,,,,,,161940
Ontario,Polish - Multiple responses,,,,,,,224115
Ontario,East Indian - Total responses,,,,,,,413415
Ontario,East Indian - Single responses,,,,,,,329460
Ontario,East Indian - Multiple responses,,,,,,,83955
Ontario,Norwegian - Total responses,,,,,,,41885
Ontario,Norwegian - Single responses,,,,,,,4240
Ontario,Norwegian - Multiple responses,,,,,,,37640
Ontario,Portuguese - Total responses,,,,,,,248260
Ontario,Portuguese - Single responses,,,,,,,182775
Ontario,Portuguese - Multiple responses,,,,,,,65480
Ontario,Welsh - Total responses,,,,,,,142745
Ontario,Welsh - Single responses,,,,,,,12500
Ontario,Welsh - Multiple responses,,,,,,,130235
Ontario,Jewish - Total responses,,,,,,,196260
Ontario,Jewish - Single responses,,,,,,,107720
Ontario,Jewish - Multiple responses,,,,,,,88540
Ontario,Russian - Total responses,,,,,,,106715
Ontario,Russian - Single responses,,,,,,,28830
Ontario,Russian - Multiple responses,,,,,,,77880
Ontario,Filipino - Total responses,,,,,,,165025
Ontario,Filipino - Single responses,,,,,,,135265
Ontario,Filipino - Multiple responses,,,,,,,29760
Ontario,Métis - Total responses,,,,,,,60535
Ontario,Métis - Single responses,,,,,,,9230
Ontario,Métis - Multiple responses,,,,,,,51305
Ontario,Swedish - Total responses,,,,,,,54540
Ontario,Swedish - Single responses,,,,,,,5485
Ontario,Swedish - Multiple responses,,,,,,,49050
Ontario,Hungarian (Magyar) - Total responses,,,,,,,128570
Ontario,Hungarian (Magyar) - Single responses,,,,,,,50730
Ontario,Hungarian (Magyar) - Multiple responses,,,,,,,77840
Ontario,American (USA) - Total responses,,,,,,,86855
Ontario,American (USA) - Single responses,,,,,,,8780
Ontario,American (USA) - Multiple responses,,,,,,,78075
Ontario,Greek - Total responses,,,,,,,120640
Ontario,Greek - Single responses,,,,,,,81135
Ontario,Greek - Multiple responses,,,,,,,39500
Ontario,Spanish - Total responses,,,,,,,103110
Ontario,Spanish - Single responses,,,,,,,35175
Ontario,Spanish - Multiple responses,,,,,,,67940
Ontario,Jamaican - Total responses,,,,,,,180810
Ontario,Jamaican - Single responses,,,,,,,122610
Ontario,Jamaican - Multiple responses,,,,,,,58205
Ontario,Danish - Total responses,,,,,,,42635
Ontario,Danish - Single responses,,,,,,,9540
Ontario,Danish - Multiple responses,,,,,,,33105
Ontario,Vietnamese - Total responses,,,,,,,67450
Ontario,Vietnamese - Single responses,,,,,,,52325
Ontario,Vietnamese - Multiple responses,,,,,,,15130
Ontario,"British, n.i.e. - Total responses",,,,,,,76415
Ontario,"British, n.i.e. - Single responses",,,,,,,32025
Ontario,"British, n.i.e. - Multiple responses",,,,,,,44385
Ontario,Austrian - Total responses,,,,,,,50145
Ontario,Austrian - Single responses,,,,,,,10305
Ontario,Austrian - Multiple responses,,,,,,,39840
Ontario,Lebanese - Total responses,,,,,,,59155
Ontario,Lebanese - Single responses,,,,,,,38440
Ontario,Lebanese - Multiple responses,,,,,,,20710
Ontario,Romanian - Total responses,,,,,,,56410
Ontario,Romanian - Single responses,,,,,,,27230
Ontario,Romanian - Multiple responses,,,,,,,29185
Ontario,Belgian - Total responses,,,,,,,42585
Ontario,Belgian - Single responses,,,,,,,11355
Ontario,Belgian - Multiple responses,,,,,,,31230
Ontario,Finnish - Total responses,,,,,,,64105
Ontario,Finnish - Single responses,,,,,,,20170
Ontario,Finnish - Multiple responses,,,,,,,43935
Ontario,Swiss - Total responses,,,,,,,42200
Ontario,Swiss - Single responses,,,,,,,9745
Ontario,Swiss - Multiple responses,,,,,,,32460
Ontario,Korean - Total responses,,,,,,,54650
Ontario,Korean - Single responses,,,,,,,51255
Ontario,Korean - Multiple responses,,,,,,,3390
Ontario,Québécois - Total responses,,,,,,,1830
Ontario,Québécois - Single responses,,,,,,,675
Ontario,Québécois - Multiple responses,,,,,,,1155
Ontario,"African (Black), n.i.e. - Total responses",,,,,,,50645
Ontario,"African (Black), n.i.e. - Single responses",,,,,,,19430
Ontario,"African (Black), n.i.e. - Multiple responses",,,,,,,31220
Ontario,Croatian - Total responses,,,,,,,62325
Ontario,Croatian - Single responses,,,,,,,39165
Ontario,Croatian - Multiple responses,,,,,,,23160
Ontario,Iranian - Total responses,,,,,,,51770
Ontario,Iranian - Single responses,,,,,,,43095
Ontario,Iranian - Multiple responses,,,,,,,8675
Ontario,Japanese - Total responses,,,,,,,29075
Ontario,Japanese - Single responses,,,,,,,18465
Ontario,Japanese - Multiple responses,,,,,,,10610
Ontario,Haitian - Total responses,,,,,,,6530
Ontario,Haitian - Single responses,,,,,,,4860
Ontario,Haitian - Multiple responses,,,,,,,1670
Ontario,Czech - Total responses,,,,,,,32080
Ontario,Czech - Single responses,,,,,,,11965
Ontario,Czech - Multiple responses,,,,,,,20120
Ontario,Icelandic - Total responses,,,,,,,8545
Ontario,Icelandic - Single responses,,,,,,,970
Ontario,Icelandic - Multiple responses,,,,,,,7575
Ontario,Pakistani - Total responses,,,,,,,52825
Ontario,Pakistani - Single responses,,,,,,,38950
Ontario,Pakistani - Multiple responses,,,,,,,13880
Ontario,"Arab, n.i.e. - Total responses",,,,,,,36725
Ontario,"Arab, n.i.e. - Single responses",,,,,,,23600
Ontario,"Arab, n.i.e. - Multiple responses",,,,,,,13120
Ontario,Acadian - Total responses,,,,,,,8745
Ontario,Acadian - Single responses,,,,,,,1445
Ontario,Acadian - Multiple responses,,,,,,,7300
Ontario,"Yugoslav, n.i.e. - Total responses",,,,,,,37650
Ontario,"Yugoslav, n.i.e. - Single responses",,,,,,,16385
Ontario,"Yugoslav, n.i.e. - Multiple responses",,,,,,,21270
Ontario,Sri Lankan - Total responses,,,,,,,48660
Ontario,Sri Lankan - Single responses,,,,,,,35715
Ontario,Sri Lankan - Multiple responses,,,,,,,12945
Ontario,West Indian - Total responses,,,,,,,48220
Ontario,West Indian - Single responses,,,,,,,27920
Ontario,West Indian - Multiple responses,,,,,,,20300
Ontario,Inuit - Total responses,,,,,,,3980
Ontario,Inuit - Single responses,,,,,,,625
Ontario,Inuit - Multiple responses,,,,,,,3360
Ontario,Serbian - Total responses,,,,,,,40580
Ontario,Serbian - Single responses,,,,,,,29705
Ontario,Serbian - Multiple responses,,,,,,,10870
Ontario,Black - Total responses,,,,,,,32260
Ontario,Black - Single responses,,,,,,,23930
Ontario,Black - Multiple responses,,,,,,,8335
Ontario,Guyanese - Total responses,,,,,,,45250
Ontario,Guyanese - Single responses,,,,,,,23745
Ontario,Guyanese - Multiple responses,,,,,,,21510
Ontario,Slovak - Total responses,,,,,,,29765
Ontario,Slovak- Single responses,,,,,,,12180
Ontario,Slovak - Multiple responses,,,,,,,17585
Ontario,Trinidadian/Tobagonian - Total responses,,,,,,,38340
Ontario,Trinidadian/Tobagonian - Single responses,,,,,,,18085
Ontario,Trinidadian/Tobagonian - Multiple responses,,,,,,,20255
Ontario,"South Asian, n.i.e. - Total responses",,,,,,,36560
Ontario,"South Asian, n.i.e. - Single responses",,,,,,,30600
Ontario,"South Asian, n.i.e. - Multiple responses",,,,,,,5965
Ontario,Punjabi - Total responses,,,,,,,23670
Ontario,Punjabi - Single responses,,,,,,,13950
Ontario,Punjabi - Multiple responses,,,,,,,9720
Ontario,"Latin/Central/South American, n.i.e. - Total responses",,,,,,,21795
Ontario,"Latin/Central/South American, n.i.e. - Single responses",,,,,,,15465
Ontario,"Latin/Central/South American, n.i.e. - Multiple responses",,,,,,,6335
Ontario,Egyptian - Total responses,,,,,,,20950
Ontario,Egyptian - Single responses,,,,,,,14420
Ontario,Egyptian - Multiple responses,,,,,,,6530
Ontario,Armenian - Total responses,,,,,,,18245
Ontario,Armenian - Single responses,,,,,,,11780
M1B,Total population - Single responses,,,,,,,48140
M1B,Total population - Multiple responses,,,,,,,13420
M1B,Canadian - Total responses,,,,,,,7540
M1B,Canadian - Single responses,,,,,,,3245
M1B,Canadian - Multiple responses,,,,,,,4295
M1B,English - Total responses,,,,,,,5385
M1B,English - Single responses,,,,,,,1695
