Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M5B,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,165
M5B,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,140
M5B,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,130
M5B,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,60
M5B,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,35
M5B,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,35
M5B,Total population by sex and age groups - 100% Data,"Female, total",,,,,,3770
M5B,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,145
M5B,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,110
M5B,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,75
M5B,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,130
M5B,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,555
M5B,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,655
M5B,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,500
M5B,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,310
M5B,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,265
M5B,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,200
M5B,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,190
M5B,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,140
M5B,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,130
M5B,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,110
M5B,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,105
M5B,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,75
M5B,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,40
M5B,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,35
M5C,"Population, 2001 - 100% Data",,,,,,,1873
M5C,Total population by sex and age groups - 100% Data,,,,,,,1875
M5C,Total population by sex and age groups - 100% Data,"Male, total",,,,,,945
M5C,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,25
M5C,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,15
M5C,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,10
M5C,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,30
M5C,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,55
M5C,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,185
M5C,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,175
M5C,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,115
M5C,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,100
M5C,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,65
M5C,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,65
M5C,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,40
M5C,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,20
M5C,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,20
M5C,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,10
M5C,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,5
M5C,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,5
M5C,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,0
M5C,Total population by sex and age groups - 100% Data,"Female, total",,,,,,930
M5C,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,30
M5C,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,20
M5C,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,15
M5C,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,20
M5C,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,80
M5C,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,200
M5C,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,140
M5C,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,100
M5C,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,80
M5C,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,65
M5C,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,75
M5C,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,45
M5C,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,25
M5C,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,15
M5C,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,5
M5C,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,10
M5C,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,10
M5C,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,5
M5E,"Population, 2001 - 100% Data",,,,,,,3845
M5E,Total population by sex and age groups - 100% Data,,,,,,,3845
M5E,Total population by sex and age groups - 100% Data,"Male, total",,,,,,1785
M5E,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,90
M5E,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,65
M5E,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,30
M5E,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,40
M5E,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,70
M5E,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,215
M5E,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,235
M5E,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,220
M5E,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,150
M5E,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,115
M5E,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,140
M5E,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,105
M5E,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,90
M5E,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,85
M5E,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,70
M5E,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,35
M5E,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,20
M5E,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,10
M5E,Total population by sex and age groups - 100% Data,"Female, total",,,,,,2055
M5E,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,70
M5E,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,60
M5E,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,50
M5E,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,40
M5E,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,90
M5E,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,225
M5E,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,260
M5E,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,230
M5E,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,160
M5E,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,155
M5E,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,165
M5E,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,130
M5E,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,110
M5E,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,110
M5E,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,95
M5E,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,60
M5E,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,30
M5E,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,15
M5G,"Population, 2001 - 100% Data",,,,,,,4017
M5G,Total population by sex and age groups - 100% Data,,,,,,,4015
M5G,Total population by sex and age groups - 100% Data,"Male, total",,,,,,1925
M5G,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,70
M5G,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,35
M5G,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,35
M5G,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,45
M5G,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,200
M5G,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,450
M5G,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,365
M5G,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,200
M5G,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,115
M5G,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,90
M5G,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,70
M5G,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,50
M5G,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,55
M5G,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,45
M5G,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,35
M5G,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,25
M5G,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,20
M5G,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,15
M5G,Total population by sex and age groups - 100% Data,"Female, total",,,,,,2090
M5G,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,70
M5G,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,50
M5G,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,20
M5G,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,50
M5G,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,280
M5G,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,450
M5G,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,320
M5G,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,170
M5G,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,110
M5G,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,105
M5G,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,115
M5G,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,75
M5G,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,55
M5G,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,35
M5G,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,35
M5G,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,30
M5G,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,40
M5G,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,80
M5H,"Population, 2001 - 100% Data",,,,,,,268
M5H,Total population by sex and age groups - 100% Data,,,,,,,270
M5H,Total population by sex and age groups - 100% Data,"Male, total",,,,,,150
M5H,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,20
M5H,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,40
M5H,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,35
M5H,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,20
M5H,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",,,,,,115
M5H,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,10
M5H,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,35
M5H,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,15
M5H,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,15
M5H,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,10
M5H,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,10
M5H,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,5
M5H,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,0
M5H,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,0
M5J,"Population, 2001 - 100% Data",,,,,,,5553
M5J,Total population by sex and age groups - 100% Data,,,,,,,5555
M5J,Total population by sex and age groups - 100% Data,"Male, total",,,,,,2810
M5J,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,100
M5J,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,65
M5J,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,65
M5J,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,70
M5J,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,125
M5J,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,320
M5J,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,400
M5J,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,325
M5J,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,235
M5J,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,200
M5J,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,245
M5J,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,200
M5J,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,140
M5J,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,115
M5J,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,100
M5J,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,65
M5J,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,35
M5J,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,10
M5J,Total population by sex and age groups - 100% Data,"Female, total",,,,,,2745
M5J,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,80
M5J,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,60
M5J,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,55
M5J,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,75
M5J,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,140
M5J,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,315
M5J,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,315
M5J,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,280
M5J,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,235
M5J,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,240
M5J,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,265
M5J,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,200
M5J,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,130
M5J,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,120
M5J,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,100
M5J,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,70
M5J,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,35
M5J,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,25
M5M,"Population, 2001 - 100% Data",,,,,,,23914
M5M,Total population by sex and age groups - 100% Data,,,,,,,23915
M5M,Total population by sex and age groups - 100% Data,"Male, total",,,,,,11070
M5M,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,920
M5M,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,875
M5M,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,715
M5M,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,610
M5M,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,535
M5M,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,525
M5M,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,850
M5M,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,1110
M5M,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,970
M5M,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,855
M5M,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,805
M5M,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,575
M5M,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,435
M5M,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,365
M5M,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,345
M5M,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,275
M5M,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,165
M5M,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,140
M5M,Total population by sex and age groups - 100% Data,"Female, total",,,,,,12845
M5M,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,900
M5M,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,810
M5M,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,725
M5M,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,650
M5M,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,540
M5M,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,660
M5M,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,1075
M5M,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,1220
M5M,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,1090
M5M,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,1000
M5M,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,935
M5M,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,700
M5M,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,495
M5M,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,405
M5M,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,500
M5M,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,465
M5M,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,345
M5M,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,340
M5N,"Population, 2001 - 100% Data",,,,,,,15965
M5N,Total population by sex and age groups - 100% Data,,,,,,,15965
M5N,Total population by sex and age groups - 100% Data,"Male, total",,,,,,7245
M5N,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,470
M5N,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,550
M5N,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,520
M5N,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,505
M5N,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,420
M5N,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,475
M5N,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,575
M5N,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,590
M5N,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,595
M5N,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,570
M5N,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,540
M5N,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,365
M5N,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,260
M5N,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,190
M5N,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,190
M5N,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,160
M5N,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,125
M5N,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,135
M5N,Total population by sex and age groups - 100% Data,"Female, total",,,,,,8720
M5N,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,440
M5N,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,505
M5N,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,545
M5N,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,625
M5N,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,480
M5N,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,620
M5N,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,710
M5N,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,710
M5N,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,715
M5N,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,710
M5N,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,590
M5N,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,400
M5N,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,300
M5N,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,260
M5N,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,250
M5N,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,310
M5N,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,220
M5N,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,335
M5P,"Population, 2001 - 100% Data",,,,,,,18352
M5P,Total population by sex and age groups - 100% Data,,,,,,,18350
M5P,Total population by sex and age groups - 100% Data,"Male, total",,,,,,8330
M5P,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,355
M5P,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,400
M5P,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,470
M5P,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,460
M5P,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,480
M5P,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,805
M5P,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,780
M5P,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,740
M5P,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,590
M5P,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,610
M5P,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,605
M5P,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,450
M5P,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,355
M5P,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,300
M5P,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,330
M5P,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,260
M5P,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,165
M5P,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,180
M5P,Total population by sex and age groups - 100% Data,"Female, total",,,,,,10020
M5P,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,325
M5P,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,350
M5P,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,395
M5P,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,430
M5P,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,585
M5P,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,1055
M5P,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,955
M5P,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,780
M5P,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,740
M5P,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,760
M5P,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,795
M5P,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,535
M5P,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,435
M5P,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,390
M5P,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,400
M5P,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,410
M5P,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,320
M5P,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,370
M5R,"Population, 2001 - 100% Data",,,,,,,23519
M5R,Total population by sex and age groups - 100% Data,,,,,,,23520
M5R,Total population by sex and age groups - 100% Data,"Male, total",,,,,,11150
M5R,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,330
M5R,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,285
M5R,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,300
M5R,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,375
M5R,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,830
M5R,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,1595
M5R,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,1475
M5R,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,1115
M5R,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,845
M5R,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,715
M5R,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,725
M5R,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,630
M5R,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,565
M5R,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,430
M5R,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,370
M5R,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,230
M5R,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,150
