Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M4T,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,140
M4T,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,180
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,9295
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,4965
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,4335
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,2635
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1695
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1175
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,760
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,415
M4T,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,520
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,15975
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,13200
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,2780
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1615
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1160
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,650
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,390
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,260
M4V,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,510
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,15505
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,7465
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,8040
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,4680
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,3360
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,2100
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1300
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,805
M4V,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1260
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,10850
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,9230
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,1615
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1080
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,535
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,295
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,195
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,95
M4W,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,245
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,10500
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,5650
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,4850
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,3075
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1770
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1100
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,635
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,465
M4W,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,670
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,20840
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,17170
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,3675
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2150
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1520
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,430
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,285
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,145
M4X,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1090
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,19550
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,9160
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,10390
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,4825
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,5560
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1260
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,800
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,460
M4X,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,4300
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,21460
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,16180
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,5275
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,3140
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,2135
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1280
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,795
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,485
M4Y,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,855
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,20995
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,7190
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,13805
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,6450
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,7350
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,4145
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,2530
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,1615
M4Y,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,3215
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,32030
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,25245
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,6790
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,4860
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1930
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,930
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,660
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,270
M5A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1000
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,30480
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,12260
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,18215
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,11795
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,6425
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,2975
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1935
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,1040
M5A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,3450
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,8045
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,6110
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,1935
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1160
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,770
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,510
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,410
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,105
M5B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,260
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,7800
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,2645
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,5155
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,2760
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,2395
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1540
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1115
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,420
M5B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,855
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,1655
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,1125
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,530
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,355
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,175
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,160
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,130
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,25
M5C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,20
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,1625
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,375
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,1255
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,680
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,570
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,475
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,375
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,100
M5C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,100
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,3825
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,3205
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,620
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,340
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,280
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,150
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,100
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,55
M5E,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,125
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,3720
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,1285
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,2435
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,1585
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,845
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,625
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,475
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,150
M5E,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,220
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,3845
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,2880
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,970
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,570
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,400
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,215
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,155
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,60
M5G,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,190
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,3745
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,1070
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,2675
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,1070
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1605
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1085
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,720
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,370
M5G,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,520
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,275
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,215
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,65
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,40
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,30
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,15
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,0
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,10
M5H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,10
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,280
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,25
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,255
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,110
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,145
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,115
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,60
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,50
M5H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,30
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,5390
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,4190
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,1195
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,585
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,610
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,320
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,245
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,75
M5J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,290
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,5290
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,2120
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,3175
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,1525
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1650
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,990
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,735
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,255
M5J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,660
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,23540
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,21015
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,2525
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1720
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,800
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,510
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,355
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,155
M5M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,290
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,22060
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,13630
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,8430
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,5880
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,2560
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1845
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1255
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,585
M5M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,715
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,15740
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,13800
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,1945
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1285
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,655
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,310
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,200
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,110
M5N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,350
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,15015
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,9365
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,5645
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,3480
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,2170
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1250
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,845
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,410
M5N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,915
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,17920
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,15250
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,2670
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1650
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1020
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,620
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,445
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,175
M5P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,395
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,17435
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,10145
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,7290
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,4260
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,3030
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,2045
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1230
M5P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,815
